time,latitude,longitude,acceleration,light,temperature,sound,volts,altitude,pedometer
06/22/2010 16:50:27,+42.3656,-71.1037,+0040,+0403,+0021,+0385,1.0,+00020,1.0
06/22/2010 16:50:28,+42.3656,-71.1037,+0040,+0403,+0021,+0453,1.0,+00021,1.0
06/22/2010 16:50:29,+42.3656,-71.1037,+0040,+0402,+0021,+0337,1.0,+00022,1.0
06/22/2010 16:50:30,+42.3656,-71.1037,+0040,+0400,+0021,+0395,1.0,+00022,1.0
06/22/2010 16:50:31,+42.3656,-71.1037,+0040,+0399,+0021,+0302,1.0,+00023,1.0
06/22/2010 16:50:32,+42.3656,-71.1037,+0040,+0399,+0021,+0401,1.0,+00024,1.0
06/22/2010 16:50:33,+42.3656,-71.1037,+0040,+0400,+0021,+0361,1.0,+00024,1.0
06/22/2010 16:50:34,+42.3655,-71.1037,+0040,+0401,+0021,+0429,1.0,+00025,1.0
06/22/2010 16:50:35,+42.3655,-71.1037,+0030,+0401,+0021,+0358,1.0,+00026,1.0
06/22/2010 16:50:36,+42.3655,-71.1037,+0040,+0400,+0021,+0381,1.0,+00027,1.0
06/22/2010 16:50:37,+42.3655,-71.1037,+0040,+0400,+0021,+0387,1.0,+00028,1.0
06/22/2010 16:50:38,+42.3655,-71.1037,+0030,+0400,+0021,+0381,1.0,+00029,1.0
06/22/2010 16:50:39,+42.3655,-71.1037,+0040,+0400,+0021,+0439,1.0,+00029,1.0
06/22/2010 16:50:40,+42.3655,-71.1037,+0040,+0398,+0021,+0309,1.0,+00030,1.0
06/22/2010 16:50:41,+42.3655,-71.1037,+0040,+0398,+0021,+0397,1.0,+00030,1.0
06/22/2010 16:50:42,+42.3655,-71.1037,+0040,+0398,+0021,+0339,1.0,+00030,1.0
06/22/2010 16:50:43,+42.3655,-71.1037,+0030,+0398,+0021,+0380,1.0,+00031,1.0
06/22/2010 16:50:44,+42.3655,-71.1037,+0030,+0397,+0021,+0348,1.0,+00031,1.0
06/22/2010 16:50:45,+42.3655,-71.1037,+0040,+0397,+0021,+0396,1.0,+00031,1.0
06/22/2010 16:50:46,+42.3656,-71.1037,+0040,+0397,+0021,+0412,1.0,+00031,1.0
06/22/2010 16:50:47,+42.3656,-71.1037,+0040,+0396,+0021,+0363,1.0,+00032,1.0
06/22/2010 16:50:48,+42.3656,-71.1037,+0040,+0395,+0021,+0375,1.0,+00032,1.0
06/22/2010 16:50:49,+42.3656,-71.1037,+0040,+0393,+0021,+0378,1.0,+00032,1.0
06/22/2010 16:50:50,+42.3656,-71.1037,+0040,+0392,+0021,+0349,1.0,+00032,1.0
06/22/2010 16:50:51,+42.3656,-71.1036,+0030,+0393,+0021,+0472,1.0,+00032,1.0
06/22/2010 16:50:52,+42.3656,-71.1036,+0040,+0395,+0021,+0389,1.0,+00032,1.0
06/22/2010 16:50:53,+42.3656,-71.1036,+0040,+0396,+0021,+0368,1.0,+00032,1.0
06/22/2010 16:50:54,+42.3656,-71.1036,+0040,+0398,+0021,+0375,1.0,+00032,1.0
06/22/2010 16:50:55,+42.3656,-71.1036,+0040,+0399,+0021,+0404,1.0,+00032,1.0
06/22/2010 16:50:56,+42.3656,-71.1036,+0030,+0400,+0021,+0395,1.0,+00031,1.0
06/22/2010 16:50:57,+42.3656,-71.1036,+0040,+0400,+0021,+0370,1.0,+00031,1.0
06/22/2010 16:50:58,+42.3656,-71.1036,+0040,+0399,+0021,+0358,1.0,+00031,1.0
06/22/2010 16:50:59,+42.3656,-71.1036,+0040,+0397,+0021,+0286,1.0,+00030,1.0
06/22/2010 16:51:00,+42.3656,-71.1036,+0040,+0396,+0021,+0399,1.0,+00030,1.0
06/22/2010 16:51:01,+42.3656,-71.1036,+0040,+0396,+0021,+0305,1.0,+00030,1.0
06/22/2010 16:51:02,+42.3656,-71.1036,+0040,+0395,+0021,+0373,1.0,+00030,1.0
06/22/2010 16:51:03,+42.3655,-71.1037,+0040,+0394,+0021,+0317,1.0,+00029,1.0
06/22/2010 16:51:04,+42.3655,-71.1037,+0040,+0392,+0021,+0416,1.0,+00029,1.0
06/22/2010 16:51:05,+42.3655,-71.1037,+0030,+0392,+0021,+0410,1.0,+00029,1.0
06/22/2010 16:51:06,+42.3655,-71.1037,+0040,+0390,+0021,+0347,1.0,+00028,1.0
06/22/2010 16:51:07,+42.3655,-71.1037,+0030,+0393,+0021,+0267,1.0,+00028,1.0
06/22/2010 16:51:08,+42.3655,-71.1036,+0040,+0394,+0021,+0388,1.0,+00027,1.0
06/22/2010 16:51:09,+42.3656,-71.1036,+0040,+0393,+0021,+0345,1.0,+00027,1.0
06/22/2010 16:51:10,+42.3656,-71.1036,+0040,+0391,+0021,+0304,1.0,+00027,1.0
06/22/2010 16:51:11,+42.3656,-71.1036,+0040,+0390,+0021,+0363,1.0,+00027,1.0
06/22/2010 16:51:12,+42.3656,-71.1036,+0040,+0387,+0021,+0345,1.0,+00027,1.0
06/22/2010 16:51:13,+42.3656,-71.1036,+0030,+0386,+0021,+0417,1.0,+00027,1.0
06/22/2010 16:51:14,+42.3656,-71.1036,+0030,+0387,+0021,+0478,1.0,+00027,1.0
06/22/2010 16:51:15,+42.3656,-71.1036,+0040,+0387,+0021,+0299,1.0,+00026,1.0
06/22/2010 16:51:16,+42.3656,-71.1036,+0040,+0388,+0021,+0438,1.0,+00026,1.0
06/22/2010 16:51:17,+42.3656,-71.1036,+0040,+0392,+0021,+0476,1.0,+00026,1.0
06/22/2010 16:51:18,+42.3656,-71.1036,+0040,+0392,+0021,+0469,1.0,+00025,1.0
06/22/2010 16:51:19,+42.3656,-71.1036,+0030,+0393,+0021,+0318,1.0,+00025,1.0
06/22/2010 16:51:20,+42.3656,-71.1036,+0040,+0392,+0021,+0346,1.0,+00024,1.0
06/22/2010 16:51:21,+42.3656,-71.1036,+0030,+0391,+0021,+0388,1.0,+00024,1.0
06/22/2010 16:51:22,+42.3656,-71.1036,+0040,+0390,+0021,+0385,1.0,+00024,1.0
06/22/2010 16:51:23,+42.3656,-71.1036,+0040,+0390,+0021,+0414,1.0,+00023,1.0
06/22/2010 16:51:24,+42.3656,-71.1036,+0040,+0390,+0021,+0400,1.0,+00023,1.0
06/22/2010 16:51:25,+42.3656,-71.1036,+0040,+0390,+0021,+0374,1.0,+00023,1.0
06/22/2010 16:51:26,+42.3655,-71.1036,+0030,+0389,+0021,+0398,1.0,+00022,1.0
06/22/2010 16:51:27,+42.3655,-71.1036,+0040,+0390,+0021,+0402,1.0,+00022,1.0
06/22/2010 16:51:28,+42.3655,-71.1036,+0040,+0389,+0021,+0309,1.0,+00021,1.0
06/22/2010 16:51:29,+42.3655,-71.1036,+0030,+0388,+0021,+0480,1.0,+00021,1.0
06/22/2010 16:51:30,+42.3655,-71.1036,+0040,+0387,+0021,+0343,1.0,+00020,1.0
06/22/2010 16:51:31,+42.3655,-71.1036,+0030,+0386,+0021,+0380,1.0,+00019,1.0
06/22/2010 16:51:32,+42.3655,-71.1036,+0040,+0383,+0021,+0316,1.0,+00018,1.0
06/22/2010 16:51:33,+42.3655,-71.1036,+0040,+0382,+0021,+0371,1.0,+00018,1.0
06/22/2010 16:51:34,+42.3655,-71.1036,+0040,+0382,+0021,+0420,1.0,+00018,1.0
06/22/2010 16:51:35,+42.3655,-71.1036,+0040,+0382,+0021,+0414,1.0,+00017,1.0
